score,best_tile
1060,128
3004,256
1144,128
2664,256
784,128
848,64
876,64
2280,256
1292,128
1792,256
1588,128
1248,128
1436,128
1608,128
1336,128
676,64
1120,128
700,64
2292,256
1912,128
1172,128
1644,128
1524,128
1212,128
644,64
1196,128
1396,128
1624,128
1292,128
740,64
2256,256
1332,128
2112,256
368,32
4508,512
2360,256
792,64
900,64
1424,128
1220,128
1488,128
1112,64
704,64
532,64
2388,256
2160,256
1200,128
1780,256
724,64
700,64
660,64
1392,128
2532,256
1492,128
696,64
1192,128
1248,128
648,64
1428,128
1316,128
1024,128
3468,256
2008,256
964,128
1268,128
612,64
1332,128
484,64
2680,256
1088,128
2716,256
2344,256
2336,256
324,32
1452,128
984,64
284,32
1080,128
1148,128
1580,128
1384,128
2772,256
952,128
832,64
828,64
1356,128
1500,128
1348,128
1432,128
644,32
1280,128
2292,256
2744,256
1576,128
732,64
1336,128
1284,128
1356,128
1188,128
1212,64
2068,128
816,64
1244,128
672,64
264,32
652,64
1468,128
668,64
548,64
1136,64
1176,128
1464,128
2032,128
564,64
2088,256
800,64
552,64
1324,128
588,64
1580,128
572,64
1428,128
976,64
960,128
1520,128
504,64
2440,256
1152,128
932,128
1120,128
872,64
540,64
688,64
808,64
636,64
2020,128
1300,128
584,64
972,64
1292,128
920,128
712,64
2268,256
608,64
452,64
684,64
1032,128
400,32
596,64
644,64
1156,128
1384,128
760,64
1356,128
1264,128
656,64
840,64
672,64
1088,128
460,32
820,64
948,64
2612,256
1708,128
1280,128
520,64
1216,128
1504,128
584,64
936,64
608,64
2604,256
2136,256
900,64
556,64
476,64
2300,256
420,32
1952,128
612,64
1268,128
1512,128
2396,256
596,64
1132,128
192,32
1172,128
1652,128
872,64
1012,128
1484,128
1272,128
820,64
1080,128
1000,64
1440,128
2208,256
1308,128
804,64
960,128
600,64
1616,128
1764,128
1432,128
1120,128
696,64
720,64
1264,128
1480,128
1052,128
2196,128
776,64
1244,128
1476,128
1916,256
1396,128
732,64
1436,128
1200,128
640,64
1504,128
744,64
2848,256
800,64
864,128
1040,128
2932,256
988,128
1128,128
1308,128
2308,256
1168,128
1284,128
1564,128
668,64
2188,256
1072,128
740,64
2808,256
1652,128
1304,128
1104,128
2936,256
1048,128
692,64
724,64
1268,128
276,32
1740,256
1244,128
868,64
892,64
608,64
1040,128
1308,128
1332,128
1664,128
1464,128
692,64
740,64
1520,128
1416,128
980,64
1320,128
1116,128
984,64
1620,128
2532,256
1276,128
1668,128
1360,128
608,64
872,64
1280,128
1240,128
1444,128
1212,64
568,64
1164,128
756,64
1112,64
1324,128
1036,128
1328,128
2380,256
720,64
2880,256
4480,512
2692,256
1876,128
1468,128
1176,128
680,64
1552,128
652,64
1272,128
1548,128
1128,128
780,64
1140,128
2480,256
952,64
1320,128
968,64
1160,128
2360,256
2172,256
2256,256
1388,128
2672,256
1448,128
2212,256
2768,256
236,16
948,128
2112,256
848,64
1308,64
1124,128
1300,128
940,64
1260,64
804,64
664,64
1072,128
2592,256
2024,256
1496,128
844,64
740,64
1584,128
572,64
1276,128
1344,128
1256,128
604,64
476,32
936,128
756,64
556,64
1380,128
796,64
624,64
1044,128
680,64
1372,128
592,64
1024,128
648,64
2208,256
1300,128
1556,128
1060,128
2096,256
304,32
1216,128
2120,128
2256,256
728,64
1952,128
828,64
880,64
980,64
1100,128
1344,128
1344,128
1296,128
732,64
1148,128
1332,128
1136,128
300,32
1356,128
1140,128
528,64
1588,128
2552,256
1092,128
2020,256
2796,256
2884,256
1324,128
1388,128
1104,128
1556,128
624,64
2684,256
1828,128
676,64
960,128
1296,128
504,64
716,64
240,16
2340,256
868,64
660,64
812,64
1352,128
1072,64
1076,64
1384,128
1532,128
1092,64
648,64
888,128
2264,256
444,32
1832,128
1676,128
308,32
1360,128
2736,256
2768,256
2664,256
2668,256
844,64
344,32
964,128
772,64
944,64
1084,128
604,64
1576,128
2392,256
640,64
1800,128
1208,128
792,64
800,128
1056,128
332,32
1060,128
1892,256
1160,128
3112,256
1240,128
808,64
1288,128
1632,128
1332,128
1492,128
2412,256
728,64
1392,128
2468,256
552,64
1248,128
660,64
1132,128
2932,256
548,64
1452,128
368,32
1132,128
3620,256
1260,128
1428,128
872,64
1500,128
3176,256
312,32
2704,256
1224,64
1436,128
476,32
1424,128
856,64
1452,128
1556,128
1308,128
2024,256
1860,128
528,64
928,64
684,64
2612,256
1408,128
1228,128
1152,128
1364,128
680,64
1404,128
1120,128
988,128
1928,128
904,64
1160,128
740,64
1772,128
1340,128
1264,128
1260,128
724,64
2396,256
2088,256
656,64
1156,128
2352,128
1372,128
468,32
1352,128
1268,128
1000,64
1572,128
2040,256
1396,128
952,64
2740,256
604,64
660,128
2812,256
1668,128
948,128
396,32
1432,128
948,64
1104,128
2440,256
1200,128
1152,128
916,128
748,64
940,128
1500,128
964,64
1208,128
2376,256
1192,128
892,64
1008,64
3612,256
2360,256
1564,128
1160,128
800,64
2044,256
1216,128
608,64
2028,256
752,64
716,64
2076,256
1556,128
768,64
1272,128
544,64
876,64
1196,128
2348,256
1076,128
2456,256
1056,128
984,128
1232,128
620,64
1556,128
2928,256
1224,128
712,64
1312,128
880,64
1356,128
1556,128
1420,128
2188,128
792,64
1540,128
716,64
2244,256
1472,128
2780,256
1448,128
1164,128
652,64
1016,64
668,64
2284,256
2080,256
1344,128
1052,64
724,64
1396,128
616,64
1320,128
2828,256
656,64
888,64
1400,128
1520,128
1484,128
572,64
1492,128
668,64
776,64
804,64
532,64
1784,128
1296,128
416,32
516,64
2968,256
1084,128
372,32
1052,128
2176,256
1188,128
552,64
1152,128
772,64
1972,256
1164,64
3056,256
1092,128
1292,128
2256,256
1592,128
1628,128
780,64
1056,128
1284,128
2316,256
1120,128
876,64
1252,128
724,64
1320,128
296,32
584,64
1032,64
808,64
1708,128
524,64
632,64
1600,128
1484,128
1084,128
1252,128
1628,128
1080,128
1052,128
828,128
1000,64
3172,256
1296,128
636,64
884,64
1628,128
736,64
444,64
772,64
1544,128
1420,128
724,64
1364,128
2488,256
1236,128
1272,128
364,32
1576,128
1232,128
2056,128
1676,128
1132,128
392,32
1480,128
1516,128
1656,128
916,64
1416,128
1124,128
264,32
908,64
728,64
1716,128
2620,256
2008,256
1448,128
928,128
2248,256
1044,128
432,64
3560,256
1564,128
320,32
1140,128
964,128
732,64
1168,128
1004,64
444,32
1132,128
1504,128
852,64
636,64
2316,256
508,64
1144,128
236,32
2072,256
872,128
1004,128
1004,64
640,64
2760,256
1448,128
1576,128
2244,256
1284,128
468,64
1416,128
2104,128
616,64
960,128
1856,128
2832,256
736,64
620,64
1056,64
1444,128
1632,128
2120,256
1424,128
384,32
696,64
2696,256
776,64
380,32
608,64
612,64
1412,128
328,32
2012,128
464,32
680,64
1716,128
2180,256
276,32
552,64
1340,128
2088,256
1004,128
3032,256
1040,64
1424,128
1632,128
1236,128
1100,64
1568,128
3480,256
864,64
544,64
1228,128
2792,256
1468,128
812,64
1256,128
2612,256
1264,128
1716,128
1144,128
1236,128
1844,128
1204,128
976,128
556,64
1848,128
1284,128
528,32
1436,128
1192,128
640,64
1604,128
980,128
488,64
1312,128
616,64
2668,256
2576,256
2500,128
1336,128
772,64
476,64
1852,128
924,128
496,64
848,128
528,64
1296,64
1444,128
1212,128
936,64
804,64
1392,128
1240,128
1060,64
904,128
1504,128
1520,128
432,32
1632,128
1412,128
1356,128
1236,128
1268,64
1484,128
1688,128
1048,128
1104,128
3508,256
2240,256
1208,128
668,64
1192,128
292,32
1100,128
1112,64
1276,128
1028,128
3192,256
1144,128
688,64
1012,128
1368,128
1304,128
732,64
1152,128
2348,256
856,128
1320,128
616,64
2440,256
988,128
604,64
1268,128
632,64
1032,128
504,64
316,32
1124,64
896,128
1020,64
1532,128
2324,256
828,64
1376,128
628,64
612,64
1420,128
372,32
2012,128
2620,256
996,128
596,64
620,64
1236,128
704,64
1012,64
860,64
2656,256
1068,128
1008,128
2488,256
1224,128
1548,128
560,64
1292,128
1284,128
1648,128
1908,128
2304,256
1652,128
1228,128
1028,128
588,64
1752,128
656,64
548,64
1580,128
1096,128
1444,128
908,64
3276,256
1004,128
960,64
1356,128
1188,128
1176,128
844,64
1356,128
656,64
2260,256
1476,128
2400,256
1384,128
788,64
1348,128
676,64
1080,128
1036,128
1984,128
1460,128
468,64
944,64
1680,128
1364,128
1604,128
2952,256
824,64
364,32
3032,256
1200,128
2552,256
732,64
992,64
896,64
1368,128
1852,128
1400,128
616,64
1204,128
1280,128
688,64
1224,64
1308,128
1068,128
1324,128
1280,128
1428,128
1400,128
1204,128
1064,128
2844,256
1004,128
1156,128
612,64
492,32
308,32
1272,128
568,64
1076,128
2992,256
2368,128
740,64
1488,128
976,64
1580,128
608,64
2104,256
3124,256
2820,256
1372,128
1408,128
1044,64
1244,128
1344,128
840,64
1772,128
996,128
2124,256
1076,128
2916,256
1984,128
2524,256
1160,128
1136,128
536,64
1008,128
756,64
472,32
1340,128
948,64
1316,128
408,32
2108,128
1264,128
1784,128
1060,128
760,64
1688,128
1440,128
1616,128
952,64
1588,128
984,128
1208,128
5280,512
428,32
1212,128
1436,128
444,32
1152,128
1076,128
2432,256
1004,64
924,128
1788,128
2300,256
2632,256
1072,128
592,64
1324,128
520,32
1272,128
1084,128
1280,128
1172,128
1032,128
1432,128
520,64
1384,128
964,128
1128,128
2460,256
1832,128
772,64
1260,128
872,64
2700,256
556,64
932,128
1244,128
516,64
1156,128
1072,128
1324,128
620,64
1268,128
1400,128
1360,128
1028,128
544,64
2608,256
1364,128
288,32
2108,128
388,32
1388,128
1072,128
2384,256
2416,256
700,64
732,64
1120,128
900,128
1320,128
640,64
892,64
780,64
572,64
592,64
1508,128
1052,128
648,64
432,32
1608,128
628,64
672,64
852,64
708,64
916,128
1852,128
1368,128
2196,256
1020,128
2548,256
728,64
2388,256
392,32
1252,128
340,32
2876,256
816,64
1244,128
1732,128
788,64
1652,128
2444,256
828,64
876,64
1544,128
680,64
1992,256
436,32
1112,128
892,64
728,64
936,64
1184,128
1544,128
1344,128
2992,256
1200,128
1972,128
972,64
1628,128
1184,128
976,128
1372,128
788,64
1412,128
1216,128
308,32
2696,256
1472,128
1424,128
1720,128
412,32
2052,128
808,128
2636,256
2532,256
1152,128
1264,128
2264,256
1032,128
660,64
2132,256
1660,128
616,64
1396,128
1624,128
2788,256
240,32
972,128
1988,256
964,64
1528,128
1156,128
684,64
1204,128
1696,128
2408,256
1888,128
2680,256
932,128
220,32
2240,128
1420,128
1232,128
1344,128
840,128
1320,128
628,64
828,64
1432,128
1460,128
2568,256
1456,128
784,64
2672,256
1436,128
1376,128
1024,128
732,64
1168,128
1356,128
1296,128
560,64
588,64
896,64
1036,128
1176,64
328,32
1020,64
1356,128
2828,256
1296,128
3176,256
2224,256
1224,128
1276,128
528,64
564,64
612,64
3132,256
1084,128
4160,512
868,128
1368,128
596,64
1588,128
1940,256
600,64
1332,128
688,64
616,64
1388,128
428,64
720,64
368,32
1536,128
664,64
1048,128
1564,128
1040,128
404,32
1412,128
772,64
1692,128
636,64
1364,128
1116,128
1272,128
1568,128
1328,128
2172,256
384,32
1000,128
1476,128
1668,128
1484,128
1088,128
1112,128
808,64
980,128
532,64
580,64
672,64
564,64
1248,128
1172,128
2024,256
2024,128
392,32
488,64
440,32
1048,128
1596,128
2472,256
732,64
1208,128
380,32
472,32
996,64
852,64
272,32
1576,128
1404,128
652,64
1652,128
1220,128
1108,128
836,64
1608,128
2388,256
1192,128
2968,256
600,64
372,32
2116,256
1252,128
1020,128
3084,256
640,64
1768,128
1776,128
1020,128
1352,128
1512,128
2088,128
1216,128
772,64
1572,128
1012,128
1316,128
308,32
440,64
1060,128
752,64
1104,128
880,64
2436,256
1460,128
764,64
376,32
1520,128
648,64
1304,128
192,32
776,64
1372,128
2044,256
1244,64
452,64
1380,128
1056,128
1560,128
1536,128
1512,128
2100,256
1352,128
660,64
1092,128
792,64
412,64
1004,64
1528,128
808,64
1388,128
708,64
700,64
1012,128
508,64
400,32
1060,64
1512,128
808,64
868,64
2892,256
844,64
1376,128
1212,128
2404,256
1308,128
2324,256
1368,128
1296,128
1896,256
1852,256
644,64
1336,128
1156,128
1232,128
3148,256
1340,128
1332,128
2728,256
1236,128
2576,256
1248,128
1548,128
2284,256
572,64
2708,256
288,32
1072,128
1160,128
1252,128
1388,128
2032,256
724,64
1428,128
1244,128
776,64
1212,128
552,64
736,64
1672,128
1184,128
1064,128
1544,128
1412,128
964,64
584,64
2792,256
1124,128
1932,128
1432,128
716,64
888,64
1072,64
792,64
828,64
500,32
1088,128
1632,128
1428,128
656,64
2396,256
1424,128
512,64
712,64
1028,128
1656,128
1516,128
1248,128
1368,128
700,64
1716,128
508,32
952,128
1280,128
376,32
1352,128
776,64
656,64
1380,128
1312,128
1276,128
1036,128
1968,256
1988,128
592,64
1828,128
920,64
1252,128
1336,128
2156,128
2548,256
1536,128
1068,64
1384,128
1936,256
1324,128
1300,128
664,64
1336,128
604,64
636,64
1292,128
1268,128
924,64
844,64
2240,256
1240,128
668,64
316,32
1604,128
1528,128
1144,128
1316,128
2020,256
2320,256
556,32
496,32
476,32
1060,64
1464,128
840,64
2808,256
1632,128
880,64
1332,128
1432,128
972,64
2764,256
2332,256
2612,256
1656,128
556,64
1268,128
632,64
2308,256
1196,128
616,64
2708,256
1168,128
976,64
792,64
796,64
976,64
1256,128
1048,128
1232,128
840,64
288,32
644,64
2828,256
2404,256
1308,128
972,64
2928,256
1328,128
848,64
732,64
1700,128
1804,128
1432,128
1204,64
992,128
3728,256
596,64
1536,128
1608,128
352,32
2016,256
804,64
1520,128
736,64
1424,128
908,64
1008,64
2276,256
1612,128
2932,256
1316,128
1384,128
1116,128
1640,128
720,64
1300,128
1852,128
1716,128
1796,128
928,64
1408,128
752,64
836,64
1212,128
928,128
1132,64
1560,128
1212,128
1596,128
996,128
2336,128
1468,128
1668,128
456,64
1352,128
828,64
808,64
424,32
1468,128
1644,128
2108,128
1344,128
1880,256
1504,128
848,128
1104,128
2976,256
1392,128
2712,256
820,64
1108,128
744,64
1440,128
2088,256
952,128
1236,128
1608,256
496,64
800,64
244,32
1360,128
2700,256
1520,128
1428,128
1116,128
1568,128
1852,256
1228,128
916,64
1360,128
680,64
756,64
1120,128
1448,128
1340,128
540,32
4348,512
856,128
2340,256
896,128
2852,256
1688,128
1500,128
1988,128
580,32
1768,256
1968,128
1120,128
2480,256
900,64
948,128
524,64
1132,128
2548,256
1348,128
184,16
656,64
668,64
1300,128
996,64
1644,128
932,64
860,64
1180,128
1548,128
744,64
1880,256
2976,256
956,128
1000,128
1128,64
2352,256
784,64
1856,128
976,64
708,64
656,64
1172,128
672,64
1304,128
736,64
1716,128
692,64
1300,128
652,64
340,32
1436,128
1104,128
932,64
960,64
1180,128
1092,128
1132,128
2084,256
1328,128
672,64
648,64
1536,128
1408,128
1512,128
900,64
2388,256
1108,64
1872,128
1368,128
1296,128
1972,128
2996,256
936,128
292,32
1384,128
2600,256
1484,128
1084,64
592,64
1456,128
1276,128
1332,128
348,32
1452,128
724,64
2800,256
1592,128
2792,256
1080,64
1108,64
2576,256
980,64
1472,128
5108,512
1752,128
1480,128
544,64
1432,128
284,32
1480,128
1416,128
1416,128
1428,128
3524,256
976,128
1756,128
820,64
1336,128
800,64
2380,256
1464,128
856,64
1344,128
528,64
1020,64
1164,128
1024,128
1616,128
1324,128
1468,128
708,64
1180,128
876,64
1396,128
884,64
1168,128
628,64
2248,256
2960,256
1384,128
1080,128
740,64
2160,128
392,32
1240,64
624,64
672,64
1144,128
736,64
2248,256
1356,128
908,128
1060,128
1216,128
2840,256
1520,128
892,64
1120,128
1068,128
916,64
916,128
2120,128
1468,128
1296,128
1468,128
1560,128
584,64
2168,256
1436,128
1120,64
616,64
2980,256
1976,256
492,64
1496,128
1156,128
1896,128
520,64
448,32
1420,128
1084,128
1252,128
560,64
1668,128
1476,128
1340,128
412,32
1200,128
1592,128
936,64
1228,128
1156,64
2016,128
1524,128
916,64
1440,128
908,64
1728,256
1452,128
964,128
1864,128
1400,128
1108,128
2688,256
900,64
1356,128
720,64
2932,256
1404,128
1176,128
2156,256
836,64
2016,256
728,64
1384,128
272,32
2144,256
900,64
992,64
1352,128
1496,128
2888,256
1136,128
684,64
548,64
544,64
2004,256
696,64
1324,128
1000,64
704,64
1388,128
648,64
1232,128
1208,128
832,64
1292,128
1652,128
1940,256
2744,256
1460,128
2740,256
720,64
1312,128
632,64
720,64
2572,256
1464,128
624,64
1164,128
616,64
636,64
1312,64
1140,128
1352,128
960,64
912,64
2640,256
1036,128
640,64
1060,128
2800,256
2360,256
1400,128
312,32
740,64
1364,128
700,64
660,64
920,64
1764,128
1172,64
684,64
1520,128
868,128
1148,128
1432,128
832,128
2012,128
604,64
1196,128
1320,128
2708,256
2368,256
480,64
2020,256
3032,256
1408,128
1076,128
1556,128
3168,256
2052,128
668,64
604,64
624,64
1204,128
1100,128
604,64
1492,128
936,64
1356,128
1536,128
1352,128
952,128
636,64
1988,128
768,64
932,64
1172,128
560,64
712,64
800,64
856,64
2728,256
944,64
1092,128
432,64
1456,128
616,64
2324,256
688,64
944,64
892,64
884,64
948,128
596,64
1324,128
996,128
672,64
1168,128
1308,128
1204,128
1668,128
1300,128
1048,128
1232,128
2248,256
784,64
1388,128
976,64
1160,128
1052,64
936,64
1356,128
1392,128
596,64
1208,128
632,64
620,64
1476,128
1360,128
2152,256
996,64
968,128
1676,128
1384,128
1340,128
1824,128
2672,256
860,64
1080,128
1076,128
1040,128
1148,128
2172,256
600,64
1212,128
2308,256
1536,128
1260,128
508,64
1016,64
944,64
2588,256
1712,128
828,64
648,64
1476,128
1388,128
1028,128
772,64
3004,256
340,32
2240,256
1348,64
2368,256
1592,128
1268,128
2096,256
804,64
712,64
1872,128
1448,128
1620,128
976,128
1004,64
1336,128
1228,128
780,64
1260,128
516,64
988,128
744,64
1424,128
428,32
3096,256
1448,128
2828,256
448,64
1920,256
492,32
772,64
1228,128
1116,128
976,64
1604,128
1368,128
452,64
1352,128
1572,128
1612,128
768,64
1516,128
2112,256
2096,256
1372,128
1224,128
1216,128
1172,128
1180,128
1536,128
604,64
1852,128
696,64
888,64
1752,128
2436,256
2392,256
548,32
500,32
1316,128
744,64
1256,128
516,64
1216,128
1380,128
2288,256
1796,128
580,64
1468,128
664,64
536,64
2056,128
1408,128
1404,128
1076,64
1080,128
780,64
1064,128
1028,128
1084,128
556,64
3356,256
1060,128
1140,128
196,32
1268,128
1440,128
632,64
1096,128
1328,128
1400,128
2120,128
1732,128
848,64
1036,128
1508,128
2852,256
1268,128
4916,512
1336,128
1576,128
1396,128
488,64
2852,256
1164,128
944,64
1300,128
1380,128
1172,128
1300,128
1668,128
772,64
1212,128
916,64
988,128
1388,128
1392,128
2160,256
364,32
1364,128
544,64
932,128
1412,128
1404,128
1348,128
696,64
1156,128
1468,128
312,32
1300,128
868,64
1368,128
788,64
1276,128
2228,256
1232,128
1588,128
1548,128
1148,64
1144,128
668,64
2472,256
996,64
1612,128
764,64
2684,256
1348,128
2228,256
1296,128
1356,128
1480,128
2048,256
2144,256
596,64
740,64
1452,128
2200,256
1848,256
1152,128
856,64
300,32
1716,128
624,64
1052,64
1368,128
792,64
1364,128
2536,256
3120,256
604,64
1248,128
644,64
1172,128
1220,128
2852,256
2444,256
1896,256
860,64
600,64
1264,128
1440,128
752,64
584,64
672,64
1388,128
1332,128
2192,256
1388,128
1336,128
936,64
1240,128
508,64
1488,128
1612,128
1292,128
888,64
1364,128
1288,128
1004,128
2336,256
2148,256
1208,128
1780,128
1636,128
1676,128
2108,128
896,64
288,32
1468,128
564,64
836,64
964,128
1768,128
2032,128
1524,128
1912,256
1452,128
876,64
1376,128
968,64
724,128
1048,128
1820,128
1360,128
652,64
548,64
612,64
2132,256
2724,256
396,32
1188,128
1164,128
1272,128
1420,128
900,64
532,32
652,64
596,64
2472,256
1720,128
2452,256
312,32
1104,128
1304,128
568,64
700,64
412,32
1392,128
2956,256
1108,128
2652,256
636,64
580,64
1292,128
1432,128
1972,128
892,128
760,64
1516,128
1264,128
1372,128
744,64
1380,128
1208,128
1268,128
2848,256
1340,128
1452,128
952,64
612,64
1740,128
1408,128
1104,128
716,64
1044,128
1816,128
1120,128
772,64
1272,128
940,64
492,64
948,128
2264,256
452,64
800,64
1124,128
668,64
876,64
316,32
556,64
1196,128
304,32
724,64
1388,128
1084,64
352,32
460,64
316,32
1996,256
1172,128
748,64
2516,256
348,32
712,64
1036,128
944,64
1372,128
1560,128
1340,128
892,128
1756,128
1408,128
1540,128
276,32
1232,128
2080,256
1156,128
608,64
1508,128
2656,256
1624,128
676,64
812,64
1312,128
772,64
1520,128
1248,128
2288,256
376,32
396,64
664,64
1620,128
1256,128
1356,128
644,64
1092,128
1368,128
796,64
752,64
600,32
2376,256
1340,128
708,64
1232,128
1340,128
788,64
920,128
1064,128
1188,128
2096,256
1116,128
596,64
696,64
312,32
1456,128
1740,256
1272,128
1312,128
2236,256
1028,64
1252,128
512,64
836,64
1460,128
2032,256
2668,256
640,64
848,64
1224,128
5108,512
596,64
1348,128
1672,128
936,64
1260,128
936,128
864,64
1340,128
988,64
448,64
964,64
1072,128
1968,128
1312,128
712,64
696,64
1876,128
1556,128
1288,128
960,128
592,64
1136,128
340,32
964,128
756,64
2392,256
716,64
628,64
1584,128
4784,512
1348,128
736,64
564,64
1396,128
700,64
756,64
1416,128
1464,128
1224,128
552,64
872,64
1308,128
1184,128
1044,128
1008,64
1080,128
548,64
1636,128
1052,128
984,64
1300,128
820,128
580,64
1432,128
1320,128
704,64
796,64
3424,256
1224,128
988,128
1332,128
552,32
1704,128
1232,128
1028,128
1288,128
676,64
1068,128
1348,128
552,64
1228,128
472,64
736,64
1408,128
396,32
1520,128
1328,128
588,64
1200,128
3688,256
1420,128
1392,128
1180,128
572,64
1348,128
1484,128
928,64
1456,128
1188,128
1428,128
2568,256
1332,128
1116,128
576,64
1148,128
668,64
2368,256
724,64
780,64
1076,128
1204,128
1424,128
2344,256
2600,256
1528,128
1244,128
1600,128
704,64
1044,128
380,32
736,64
668,64
2220,256
1468,128
1492,128
904,128
688,64
1108,64
980,64
1372,128
632,64
652,64
976,128
692,64
732,64
328,32
1492,128
1832,128
848,64
520,32
1276,128
1048,64
2244,256
1032,128
736,64
1112,128
1388,128
1224,128
1168,128
1244,128
2272,256
808,64
544,32
1348,128
572,64
624,64
976,64
684,64
1460,128
1548,128
1596,128
988,64
2024,256
1196,128
724,64
788,64
748,64
676,64
1340,128
364,64
1488,128
676,64
664,64
1036,128
1932,128
2888,256
3040,256
548,64
936,64
2328,256
1120,128
2360,256
460,32
1368,128
1540,128
832,64
668,64
1212,128
804,64
1008,64
1524,128
1020,128
860,64
596,64
2116,128
448,32
1380,128
392,32
1452,128
2812,256
816,64
2436,256
1252,128
1624,128
1372,128
640,64
1412,128
1300,128
1080,128
1328,128
540,64
1184,128
1048,64
1168,128
564,64
1976,256
844,64
940,64
1312,128
1272,128
1368,128
1088,128
996,128
2648,256
812,64
720,64
2248,256
612,64
752,64
2444,256
772,64
1060,64
2744,256
1004,64
928,64
2876,256
1084,128
1256,128
1248,128
1556,128
1928,128
964,64
3800,256
328,32
504,32
936,128
1148,128
1332,128
1292,128
2108,256
1380,128
1096,128
2148,256
1992,256
1752,128
1440,64
712,64
1184,64
832,64
2608,256
552,64
1060,128
692,64
1308,128
812,64
308,32
2588,256
1416,128
1244,128
1216,128
1372,128
588,64
1692,128
768,64
1440,128
1040,128
1240,128
2644,256
2460,256
1284,128
820,64
280,32
672,64
1180,128
2360,256
2220,256
1720,128
1308,128
1404,128
2324,256
584,64
532,64
1452,128
376,32
1804,128
920,64
1732,128
972,128
2408,256
2860,256
548,64
1136,128
1032,128
1160,128
580,64
544,64
1440,128
1520,128
1404,128
732,64
996,128
1380,128
1948,256
1296,128
1404,128
868,64
1080,64
1584,128
928,64
1192,128
1008,128
596,64
1408,128
2744,256
2696,256
1088,64
1792,128
1344,128
1464,128
1772,128
2732,256
1024,64
1200,128
2676,256
2184,256
528,64
696,64
712,64
624,64
1472,128
640,64
444,32
928,64
2452,256
1296,128
564,64
652,64
1124,128
1520,128
516,64
2040,256
736,64
1108,128
760,64
1284,64
964,128
1792,128
1156,128
976,64
868,64
1812,128
1476,128
1620,128
864,64
1040,128
1672,128
1168,128
444,64
1468,128
600,32
1060,128
948,64
608,64
1412,128
2888,256
2540,256
1060,128
1464,128
1024,128
1244,128
1916,256
1152,128
964,128
2024,256
1372,128
600,64
1236,128
816,64
592,64
908,64
2996,256
2204,256
2964,256
1428,128
1392,128
2356,256
1320,128
364,32
876,64
1176,128
300,32
236,32
624,64
1200,128
1068,64
1568,128
2644,256
1468,128
896,64
768,64
1328,128
2368,256
2512,256
1132,128
1184,128
1404,128
1072,128
520,32
928,64
2844,256
2400,256
532,64
840,128
1408,128
1464,128
1112,128
828,64
1372,128
676,64
1436,128
1696,128
1784,128
1272,128
1340,128
940,64
556,64
1512,128
1460,128
1300,128
508,64
1364,128
732,64
960,128
712,64
412,64
1172,128
412,32
2052,256
2136,128
264,16
1136,128
1412,128
1188,128
1140,128
2232,256
600,64
2284,256
828,64
688,64
1296,128
1104,128
1152,128
1604,128
784,64
872,128
1324,128
1332,128
668,64
444,32
368,32
864,64
2112,256
520,64
316,32
2072,256
516,32
1084,128
832,64
492,64
1616,128
692,64
2980,256
1036,128
1876,256
580,64
432,64
836,64
1296,128
956,64
552,64
1444,128
556,64
1428,128
1716,128
624,64
1052,128
920,128
772,64
788,64
876,64
2104,256
644,64
724,64
1048,128
1248,128
2632,256
2552,256
984,128
536,64
1796,128
1216,128
444,32
1684,128
908,64
612,64
1644,128
984,128
1212,128
2492,256
976,128
920,64
1288,128
536,64
1436,128
2332,256
2260,256
960,128
660,64
2220,256
1204,128
296,32
1016,64
2556,256
700,64
2308,256
684,64
920,64
1952,256
488,64
736,64
1932,256
1536,128
536,32
644,64
1148,128
648,64
928,64
1464,128
2320,256
1192,128
2172,128
1368,128
1080,128
568,64
728,64
516,32
1060,128
2204,256
2916,256
1288,128
1688,128
1112,128
1660,128
1052,128
1052,128
748,64
1368,128
1340,128
1288,128
608,64
340,32
720,64
1268,128
916,64
476,64
1068,64
1412,128
1364,128
1092,64
980,128
1588,128
1548,128
724,64
1240,128
1460,128
1168,128
652,64
2316,256
1204,128
820,64
916,64
1428,128
1616,128
680,64
384,32
1688,128
2628,256
1264,128
1504,128
1148,128
3052,256
348,32
960,64
1324,128
1572,128
1432,128
1844,128
560,64
1788,256
1884,128
632,64
1748,128
1376,128
1128,128
552,64
1604,128
616,64
1340,128
1088,128
2024,256
956,64
2840,256
1212,128
760,64
1360,128
996,64
1328,128
896,64
908,64
392,32
1368,128
736,64
1292,128
548,64
1144,64
1772,128
2688,256
1116,128
1336,128
612,64
1012,64
600,64
988,128
1260,128
2240,256
596,32
2060,256
720,64
1388,128
1356,128
1032,64
1356,128
1312,128
1224,128
1728,128
1288,128
728,64
508,64
1228,128
2464,256
676,64
456,32
1632,128
2616,256
1152,128
660,64
2908,256
1036,64
2132,128
1348,128
2020,256
1420,128
1224,128
720,64
1472,128
1688,128
1308,128
468,64
680,64
572,32
1536,128
1032,64
2272,256
2348,256
2672,256
732,64
1340,128
1404,128
652,64
1376,128
1356,128
616,64
1444,128
784,64
672,64
1276,128
1252,128
1732,128
1392,128
712,64
1660,128
680,64
1636,128
1200,128
1312,128
540,64
1560,128
1332,128
1584,128
296,32
732,64
640,64
572,64
2724,256
1148,128
1252,128
1284,128
1036,128
1172,64
756,64
1536,128
1356,128
2204,128
912,64
964,128
2140,256
1624,128
1476,128
616,64
928,64
1128,128
684,64
860,64
764,64
1140,128
520,32
